Episodes : 500, Max Timesteps : 1500, Evaluation Interval: 50. Evaluation Epsiodes : 15
Gamma : 0.99, Epsilon : 0.2, Learning Rate : 0.0001, Lambda : 0.98, Epoch : 15, Batch size : 32
Epsiode : 0, Reward : -46.21, epsiode Length : 1500, Actor Loss : -4.13, Critic Loss : 8.00
Epsiode : 54, Reward : -75.77, epsiode Length : 1500, Actor Loss : 6.13, Critic Loss : 40.20
Epsiode : 55, Reward : -76.77, epsiode Length : 1500, Actor Loss : 5.95, Critic Loss : 37.70
Epsiode : 56, Reward : -78.56, epsiode Length : 1500, Actor Loss : 5.90, Critic Loss : 37.75
Epsiode : 57, Reward : -77.21, epsiode Length : 1500, Actor Loss : 6.03, Critic Loss : 39.29
Epsiode : 58, Reward : -76.97, epsiode Length : 1500, Actor Loss : 6.06, Critic Loss : 38.75
Epsiode : 59, Reward : -78.22, epsiode Length : 1500, Actor Loss : 6.10, Critic Loss : 40.33
Epsiode : 60, Reward : -76.33, epsiode Length : 1500, Actor Loss : 6.01, Critic Loss : 38.33
Epsiode : 61, Reward : -75.62, epsiode Length : 1500, Actor Loss : 6.00, Critic Loss : 38.89
Epsiode : 62, Reward : -76.02, epsiode Length : 1500, Actor Loss : 6.10, Critic Loss : 39.67
Epsiode : 63, Reward : -75.17, epsiode Length : 1500, Actor Loss : 6.08, Critic Loss : 39.22
Epsiode : 64, Reward : -75.81, epsiode Length : 1500, Actor Loss : 6.11, Critic Loss : 39.78
Epsiode : 65, Reward : -74.81, epsiode Length : 1500, Actor Loss : 6.28, Critic Loss : 42.08
Epsiode : 66, Reward : -78.77, epsiode Length : 1500, Actor Loss : 6.25, Critic Loss : 41.79
Epsiode : 67, Reward : -77.24, epsiode Length : 1500, Actor Loss : 6.09, Critic Loss : 39.98
Epsiode : 68, Reward : -78.07, epsiode Length : 1500, Actor Loss : 6.05, Critic Loss : 39.17
Epsiode : 69, Reward : -79.66, epsiode Length : 1500, Actor Loss : 6.05, Critic Loss : 39.39
Epsiode : 70, Reward : -76.23, epsiode Length : 1500, Actor Loss : 6.25, Critic Loss : 41.84
Epsiode : 71, Reward : -76.59, epsiode Length : 1500, Actor Loss : 6.11, Critic Loss : 40.00
Epsiode : 72, Reward : -78.67, epsiode Length : 1500, Actor Loss : 6.11, Critic Loss : 39.36
Epsiode : 73, Reward : -77.58, epsiode Length : 1500, Actor Loss : 5.97, Critic Loss : 38.70
Epsiode : 74, Reward : -77.68, epsiode Length : 1500, Actor Loss : 6.26, Critic Loss : 41.89
Epsiode : 75, Reward : -76.89, epsiode Length : 1500, Actor Loss : 5.98, Critic Loss : 38.34
Epsiode : 76, Reward : -77.69, epsiode Length : 1500, Actor Loss : 6.08, Critic Loss : 39.30
Epsiode : 77, Reward : -78.62, epsiode Length : 1500, Actor Loss : 6.07, Critic Loss : 39.59
Epsiode : 78, Reward : -77.39, epsiode Length : 1500, Actor Loss : 5.98, Critic Loss : 38.16
Epsiode : 79, Reward : -75.76, epsiode Length : 1500, Actor Loss : 6.26, Critic Loss : 41.62
Epsiode : 80, Reward : -77.33, epsiode Length : 1500, Actor Loss : 6.06, Critic Loss : 38.97
Epsiode : 81, Reward : -75.39, epsiode Length : 1500, Actor Loss : 6.12, Critic Loss : 40.16
Epsiode : 82, Reward : -76.20, epsiode Length : 1500, Actor Loss : 6.14, Critic Loss : 39.89
Epsiode : 83, Reward : -73.84, epsiode Length : 1500, Actor Loss : 6.31, Critic Loss : 43.07
Epsiode : 84, Reward : -78.32, epsiode Length : 1500, Actor Loss : 5.95, Critic Loss : 38.02
Epsiode : 85, Reward : -76.30, epsiode Length : 1500, Actor Loss : 6.00, Critic Loss : 38.05
Epsiode : 86, Reward : -76.00, epsiode Length : 1500, Actor Loss : 6.10, Critic Loss : 39.66
Epsiode : 87, Reward : -76.43, epsiode Length : 1500, Actor Loss : 6.16, Critic Loss : 40.96
Epsiode : 88, Reward : -77.08, epsiode Length : 1500, Actor Loss : 6.18, Critic Loss : 40.99
Epsiode : 89, Reward : -76.44, epsiode Length : 1500, Actor Loss : 5.98, Critic Loss : 38.24
Epsiode : 90, Reward : -74.03, epsiode Length : 1500, Actor Loss : 6.06, Critic Loss : 38.79
Epsiode : 91, Reward : -75.93, epsiode Length : 1500, Actor Loss : 6.04, Critic Loss : 39.08
Epsiode : 92, Reward : -77.66, epsiode Length : 1500, Actor Loss : 6.18, Critic Loss : 41.23
Epsiode : 93, Reward : -75.84, epsiode Length : 1500, Actor Loss : 6.09, Critic Loss : 39.37
Epsiode : 94, Reward : -76.80, epsiode Length : 1500, Actor Loss : 6.26, Critic Loss : 41.45
Epsiode : 95, Reward : -75.01, epsiode Length : 1500, Actor Loss : 6.05, Critic Loss : 39.19
Epsiode : 96, Reward : -77.18, epsiode Length : 1500, Actor Loss : 6.19, Critic Loss : 41.07
Epsiode : 97, Reward : -76.23, epsiode Length : 1500, Actor Loss : 6.31, Critic Loss : 41.88
Epsiode : 98, Reward : -76.32, epsiode Length : 1500, Actor Loss : 6.12, Critic Loss : 39.99
Epsiode : 99, Reward : -77.98, epsiode Length : 1500, Actor Loss : 6.17, Critic Loss : 40.84
Evaluation after 100 episodes: Mean reward: -76.51 ± 2.88, Mean length: 1490.33
Epsiode : 100, Reward : -78.22, epsiode Length : 1500, Actor Loss : 6.06, Critic Loss : 38.95
Epsiode : 101, Reward : -76.47, epsiode Length : 1500, Actor Loss : 6.18, Critic Loss : 41.38
Epsiode : 102, Reward : -76.53, epsiode Length : 1500, Actor Loss : 6.12, Critic Loss : 40.12
Epsiode : 103, Reward : -77.80, epsiode Length : 1500, Actor Loss : 6.15, Critic Loss : 40.08
