Episodes : 500, Max Timesteps : 1500, Evaluation Interval: 50. Evaluation Epsiodes : 15
weights for rewards -- w1 : 0.2, w2 : 0.5, w3 : 0.05, w4 : 0.01, w5 : 0.01, w6 : 0.01
Actor Network -- Dimension of each Layer -- Layer 1 :256, Layer 2 : 128, Layer 3 : 128, Layer 4 : 64, Output Layer : 7
Epsiode : 54, Reward : -318.11, epsiode Length : 1500, Actor Loss : 9.32, Critic Loss : 9.98
Epsiode : 55, Reward : -307.98, epsiode Length : 1500, Actor Loss : 2.84, Critic Loss : 7.80
Epsiode : 56, Reward : -308.53, epsiode Length : 1500, Actor Loss : 3.69, Critic Loss : 13.32
Epsiode : 57, Reward : -311.20, epsiode Length : 1500, Actor Loss : 4.23, Critic Loss : 10.15
Epsiode : 58, Reward : -314.20, epsiode Length : 1500, Actor Loss : 82.15, Critic Loss : 13.83
Epsiode : 59, Reward : -313.34, epsiode Length : 1500, Actor Loss : 20.00, Critic Loss : 10.56
Epsiode : 60, Reward : -315.02, epsiode Length : 1500, Actor Loss : 3.16, Critic Loss : 8.91
Epsiode : 61, Reward : -315.03, epsiode Length : 1500, Actor Loss : 5.27, Critic Loss : 10.76
Epsiode : 62, Reward : -306.64, epsiode Length : 1500, Actor Loss : 8.27, Critic Loss : 10.10
Epsiode : 63, Reward : -310.90, epsiode Length : 1500, Actor Loss : 211.34, Critic Loss : 9.11
Epsiode : 64, Reward : -314.53, epsiode Length : 1500, Actor Loss : 5.65, Critic Loss : 10.69
Epsiode : 65, Reward : -314.43, epsiode Length : 1500, Actor Loss : 7.09, Critic Loss : 9.44
Epsiode : 66, Reward : -312.79, epsiode Length : 1500, Actor Loss : 4.72, Critic Loss : 6.28
Epsiode : 67, Reward : -314.53, epsiode Length : 1500, Actor Loss : 23.55, Critic Loss : 11.61
Epsiode : 68, Reward : -310.89, epsiode Length : 1500, Actor Loss : 4.48, Critic Loss : 10.62
Epsiode : 69, Reward : -319.14, epsiode Length : 1500, Actor Loss : 5.75, Critic Loss : 11.94
Epsiode : 70, Reward : -313.45, epsiode Length : 1500, Actor Loss : 7.38, Critic Loss : 5.52
Epsiode : 71, Reward : -305.34, epsiode Length : 1500, Actor Loss : 34.64, Critic Loss : 15.27
Epsiode : 72, Reward : -315.98, epsiode Length : 1500, Actor Loss : 60.74, Critic Loss : 6.81
Epsiode : 73, Reward : -314.08, epsiode Length : 1500, Actor Loss : 5.17, Critic Loss : 9.68
Epsiode : 74, Reward : -318.97, epsiode Length : 1500, Actor Loss : 3.04, Critic Loss : 10.43
Epsiode : 75, Reward : 62.65, epsiode Length : 717, Actor Loss : -3.45, Critic Loss : 43.20
Epsiode : 76, Reward : -311.71, epsiode Length : 1500, Actor Loss : 16.85, Critic Loss : 11.62
Epsiode : 77, Reward : -324.48, epsiode Length : 1500, Actor Loss : 4.90, Critic Loss : 10.67
Epsiode : 78, Reward : -300.98, epsiode Length : 1500, Actor Loss : 4.89, Critic Loss : 10.02
Epsiode : 79, Reward : -317.35, epsiode Length : 1500, Actor Loss : 10.53, Critic Loss : 16.26
Epsiode : 80, Reward : -315.32, epsiode Length : 1500, Actor Loss : 6.41, Critic Loss : 10.74
Epsiode : 81, Reward : -300.92, epsiode Length : 1500, Actor Loss : 17.24, Critic Loss : 10.49
Epsiode : 82, Reward : -312.35, epsiode Length : 1500, Actor Loss : 5.19, Critic Loss : 10.32
Epsiode : 83, Reward : -315.10, epsiode Length : 1500, Actor Loss : 9.10, Critic Loss : 11.50
Epsiode : 84, Reward : -309.03, epsiode Length : 1500, Actor Loss : 9.32, Critic Loss : 10.70
Epsiode : 85, Reward : -321.03, epsiode Length : 1500, Actor Loss : 8.82, Critic Loss : 7.94
Epsiode : 86, Reward : -305.35, epsiode Length : 1500, Actor Loss : 10.89, Critic Loss : 10.61
Epsiode : 87, Reward : -319.18, epsiode Length : 1500, Actor Loss : 3.44, Critic Loss : 11.79
Epsiode : 88, Reward : -319.29, epsiode Length : 1500, Actor Loss : 5.09, Critic Loss : 13.15
Epsiode : 89, Reward : -308.81, epsiode Length : 1500, Actor Loss : 38.94, Critic Loss : 13.80
Epsiode : 90, Reward : -309.98, epsiode Length : 1500, Actor Loss : 6.76, Critic Loss : 9.62
Epsiode : 91, Reward : -313.74, epsiode Length : 1500, Actor Loss : 3.80, Critic Loss : 9.33
Epsiode : 92, Reward : -320.92, epsiode Length : 1500, Actor Loss : 3.77, Critic Loss : 9.70
Epsiode : 93, Reward : -307.32, epsiode Length : 1500, Actor Loss : 9.25, Critic Loss : 11.08
Epsiode : 94, Reward : 162.29, epsiode Length : 192, Actor Loss : -0.52, Critic Loss : 2.60
Epsiode : 95, Reward : -319.36, epsiode Length : 1500, Actor Loss : 3.15, Critic Loss : 11.91
Epsiode : 96, Reward : -303.34, epsiode Length : 1500, Actor Loss : 112.33, Critic Loss : 13.22
Epsiode : 97, Reward : -314.67, epsiode Length : 1500, Actor Loss : 7.57, Critic Loss : 14.19
Epsiode : 98, Reward : -309.55, epsiode Length : 1500, Actor Loss : 63.35, Critic Loss : 12.80
Epsiode : 99, Reward : -310.68, epsiode Length : 1500, Actor Loss : 16.94, Critic Loss : 9.33
Evaluation after 100 episodes: Mean reward: -289.32 ± 80.99, Mean length: 1463.40
Epsiode : 100, Reward : -317.08, epsiode Length : 1500, Actor Loss : 10.91, Critic Loss : 12.03
Epsiode : 101, Reward : -302.66, epsiode Length : 1500, Actor Loss : 4.89, Critic Loss : 10.97
Epsiode : 102, Reward : -305.11, epsiode Length : 1500, Actor Loss : 6.50, Critic Loss : 11.73
Epsiode : 103, Reward : -319.32, epsiode Length : 1500, Actor Loss : 3.37, Critic Loss : 16.34
Epsiode : 104, Reward : -310.55, epsiode Length : 1500, Actor Loss : 5.58, Critic Loss : 10.78
Epsiode : 105, Reward : -305.72, epsiode Length : 1500, Actor Loss : 4.04, Critic Loss : 11.11
Epsiode : 106, Reward : -307.90, epsiode Length : 1500, Actor Loss : 3.16, Critic Loss : 13.53
Epsiode : 107, Reward : -310.36, epsiode Length : 1500, Actor Loss : 4.09, Critic Loss : 5.68
Epsiode : 108, Reward : -307.42, epsiode Length : 1500, Actor Loss : 7.53, Critic Loss : 12.40
Epsiode : 109, Reward : 172.56, epsiode Length : 136, Actor Loss : -2.40, Critic Loss : 10.03
